#timestep time dt l2_scalar linf_scalar cons_scalar dsdu_ut 
460 12.612344630081026 0.027527575796544405 0.003981395782392612 0.01206747799293273 2.3148150063434514e-14 -1.5229998850761067e-5
470 12.887718085713287 0.027537871516426744 0.004034556338644066 0.01259252541194339 2.3592239273284576e-14 -1.4943308585292148e-5
480 13.163167748024104 0.027551981515415026 0.004068668071461909 0.01063026669491074 2.403632848313464e-14 -1.3540431342111628e-5
490 13.438688067840198 0.027560633389328976 0.004121824639099423 0.010915357666071435 2.453592884421596e-14 -1.3041586667227045e-5
500 13.714269984883714 0.02756006721203735 0.004228011265077562 0.01163418454657672 2.4980018054066022e-14 -1.4028395551410767e-5
510 13.989915333671323 0.02756135324904527 0.004312773691546884 0.012901500927948284 2.5590640717609858e-14 -1.4880073694345975e-5
520 14.26563312525434 0.027572720722727657 0.004369498581576961 0.01312329721282779 2.603472992745992e-14 -1.4572513749560277e-5
530 14.541425350963634 0.027586989868269164 0.004397447103373167 0.011029608623952636 2.6423307986078726e-14 -1.3308714516565776e-5
540 14.817285123512487 0.027594297536225876 0.004469535626629077 0.011778771510341346 2.7033930649622562e-14 -1.3203708406400315e-5
550 15.093203680373154 0.027592326272399093 0.004568936346722464 0.012520178252249825 2.7533531010703882e-14 -1.3983857172821216e-5
560 15.369184861409462 0.027594553565713904 0.004652926425967551 0.013852954638866155 2.808864252301646e-14 -1.4699172458120663e-5
570 15.645238231408767 0.027607548674431024 0.004694742505790422 0.013411644587972393 2.842170943040401e-14 -1.4034429642276192e-5
580 15.92136417739802 0.0276215115552264 0.004726313945585934 0.011594733473687446 2.90878432451791e-14 -1.3143544847585312e-5
590 16.19755343805034 0.02762618734602823 0.004807750211433703 0.012745882595657676 2.9476421303797906e-14 -1.3254542062365337e-5
600 16.473798537267154 0.027623043787421094 0.004905550042167107 0.013183702097381178 3.0031532816110484e-14 -1.4098157484916315e-5
610 16.750106506533914 0.02762739981264873 0.004984973414366616 0.014755064822838171 3.008704396734174e-14 -1.4430004328285623e-5
620 17.026486946620956 0.02764215133123157 0.005011612465661623 0.013341349291948246 3.0808688933348094e-14 -1.3523874902806846e-5
630 17.302937459315356 0.027654891325892376 0.005056296548400662 0.012511311342242593 3.1530333899354446e-14 -1.2953806702810464e-5
640 17.57944640935893 0.027655997805602846 0.005139141312979855 0.013594151340953875 3.191891195797325e-14 -1.3291455087570403e-5
650 17.85600966077053 0.02765292403999955 0.005242104612771992 0.014329890929919431 3.269606807521086e-14 -1.4242881246306834e-5
660 18.132637331631038 0.02766062553735703 0.0053053050598440435 0.01542404092997307 3.297362383136715e-14 -1.4087640162415411e-5
670 18.409336758411957 0.027676431446117547 0.005331469364358376 0.013151531498626357 3.3584246494910985e-14 -1.3205923391473168e-5
680 18.68610171567273 0.027686236670150577 0.005382678659483836 0.013532280918518436 3.419486915845482e-14 -1.2766298533294432e-5
690 18.96292002734482 0.027683779017434653 0.005470492773779103 0.013966102146773851 3.425038030968608e-14 -1.3416864746465657e-5
700 19.23979298445248 0.027682715284056296 0.005567213046843497 0.01524443796239694 3.5083047578154947e-14 -1.413696475884447e-5
710 19.516732798459763 0.02769448051770234 0.005613081454148359 0.015616448182512566 3.558264793923627e-14 -1.3712814203233406e-5
720 19.793742264227642 0.027709636001096362 0.005647210911248938 0.013676109414034743 3.602673714908633e-14 -1.2929343544811696e-5
730 20.070811256175613 0.027714850952573703 0.005707648372335853 0.014684096189402251 3.674838211509268e-14 -1.2772721724743432e-5
740 20.34793000139492 0.027710201552337225 0.0058052103606714795 0.014981220451332877 3.7136960173711486e-14 -1.3574481433718116e-5
750 20.625106171776398 0.0277134740270736 0.005880534884850057 0.016557640935975226 3.7414515929867775e-14 -1.3848583231973466e-5
760 20.90235112930257 0.02772866809702994 0.005917484429425511 0.015043157548421782 3.824718319833664e-14 -1.3314482817749263e-5
770 21.179661933081597 0.027741236973575837 0.005959109554900729 0.014405236367296181 3.8469227803261674e-14 -1.270621667607685e-5
780 21.45702524642313 0.027740571186895505 0.0060364768766879235 0.01565385679704623 3.913536161803677e-14 -1.3000289352752686e-5
790 21.73443795643575 0.027736908544169592 0.006130227158895678 0.01634064846071237 3.9468428525424315e-14 -1.3605530148700414e-5
800 22.011912415904856 0.027746062356962975 0.006181574923710605 0.017103523075326588 4.0245584642661925e-14 -1.3478414251975703e-5
810 22.289455077114518 0.027762049956728763 0.006216478592412316 0.014898235840095642 4.063416270128073e-14 -1.2859993297204952e-5
820 22.567056784570784 0.027769111439579858 0.006271307289088548 0.01595831728377628 4.0967229608668276e-14 -1.2660589407954143e-5
830 22.844705404827895 0.02776420930536871 0.006365548558521225 0.016022162223008674 4.163336342344337e-14 -1.3239949961570419e-5
840 23.122406749447176 0.027765366169326622 0.006442150102580944 0.01751542503610648 4.207745263329343e-14 -1.350217919471181e-5
850 23.400173792474334 0.02777984957068859 0.006478855636499428 0.016472883317272313 4.268807529683727e-14 -1.3068597763940537e-5
860 23.678005167461727 0.02779314812799307 0.006515876688492738 0.015584476929907942 4.313216450668733e-14 -1.2539228481379429e-5
870 23.955886965328965 0.027792812246737034 0.0065899460421250215 0.016757263070992123 4.368727601899991e-14 -1.280261753524125e-5
880 24.233814839197453 0.027788395951575014 0.006683525398416955 0.017528841291854058 4.4075854077618715e-14 -1.3318240876300795e-5
890 24.511801599057534 0.027797031604917522 0.0067376724639132725 0.018249408755017793 4.474198789239381e-14 -1.3232232990045834e-5
900 24.789854436992037 0.027812987805419624 0.00676934763714939 0.016222073660221437 4.524158825347513e-14 -1.2641458818982553e-5
910 25.06796378031054 0.027819615540502322 0.0068213609595722275 0.017026493780487484 4.568567746332519e-14 -1.2499915975847763e-5
920 25.34611715461741 0.027814152581189616 0.00691216082085405 0.01702605864307527 4.618527782440651e-14 -1.298744141280464e-5
930 25.624321353839708 0.02781577509876223 0.006986039129456705 0.018684755075378368 4.668487818548783e-14 -1.322151590591597e-5
940 25.902589571021018 0.027830649943600634 0.007023412785842556 0.017206857828746536 4.718447854656915e-14 -1.2806605958427669e-5
