#timestep time dt l2_scalar linf_scalar cons_scalar dsdu_ut 
800 21.756486724912975 0.027182965266756526 0.0008818481728217626 0.0021392908505892816 3.086420008457935e-14 -5.345146513444955e-10
810 22.02822121905592 0.027177036114374192 0.0008927902394931228 0.002156013239033694 3.114175584073564e-14 -4.3377629293935647e-10
820 22.299948325183543 0.02716684508177438 0.000903663463382709 0.002244421357056048 3.164135620181696e-14 -4.44160685010922e-10
830 22.571673701708264 0.027164074493220104 0.0009145034653448328 0.0022168113307291515 3.2085445411667024e-14 -5.539678021859729e-10
840 22.843406297448944 0.027170652693336204 0.0009253758397908654 0.0022674015460600883 3.2585045772748344e-14 -6.455022141372725e-10
850 23.11514583038241 0.027180344213353306 0.0009363161211657918 0.002306488202096002 3.2862601528904634e-14 -6.208720324758272e-10
860 23.386887211730038 0.02718283494164828 0.0009472790641690489 0.002290054587550494 3.314015728506092e-14 -5.066428457323191e-10
870 23.65862057578191 0.027174641221208364 0.00095819991180715 0.002343391913673387 3.347322419244847e-14 -4.25155642462538e-10
880 23.930347730697793 0.027165638570779867 0.0009690538788501499 0.0023996934090749766 3.397282455352979e-14 -4.6315351133203347e-10
890 24.20207548924653 0.027164773525216603 0.0009798879582448377 0.0023772189752775397 3.430589146091734e-14 -5.794491942610067e-10
900 24.473810156798 0.027172999653670992 0.0009907694090664986 0.002433038871612836 3.4638958368304884e-14 -6.494617474026021e-10
910 24.745552499212845 0.02718192115311734 0.001001711061518404 0.0024527327727993375 3.519406988061746e-14 -5.983582556843246e-10
920 25.017292877854768 0.027181860517529684 0.0010126637170596268 0.0024555705707408615 3.530509218307998e-14 -4.810554351405002e-10
930 25.289025786367674 0.02717228322636999 0.0010235606114597526 0.0024999542743493475 3.574918139293004e-14 -4.2307980491380903e-10
940 25.560752622533727 0.027164530501645256 0.0010343983328499398 0.00252118494805309 3.6193270602780103e-14 -4.859538899754101e-10
950 25.8324822715064 0.027166148815336934 0.0010452317754365166 0.0025380500126008787 3.6692870963861424e-14 -6.019446508286736e-10
960 26.10421970853593 0.027175277847322647 0.0010561203127151806 0.0025653397731069116 3.697042672001771e-14 -6.468509885347287e-10
970 26.37596242011618 0.027183022449591587 0.001067062756409297 0.0025654207717336064 3.7414515929867775e-14 -5.727409484179713e-10
980 26.64770256716422 0.02718036202176564 0.001077998355308455 0.002603231625951552 3.808064974464287e-14 -4.5914501888011383e-10
990 26.919433224088245 0.027169951876082673 0.001088873665861215 0.00265574985562933 3.8191672047105385e-14 -4.2751295040758664e-10
1000 27.19116087008988 0.027164045591153083 0.0010996969024112161 0.002648827802904541 3.863576125695545e-14 -5.111392758025022e-10
1010 27.462891649714685 0.02716763334866182 0.0011105334115049808 0.0026706260530456882 3.8913317013111737e-14 -6.201662308691347e-10
1020 27.7346313080919 0.027177713383328885 0.0011214288819184474 0.0027301031376973928 3.93574062229618e-14 -6.378993339410319e-10
1030 28.006374309558485 0.027183396610940887 0.0011323680430562956 0.0027489411335083203 3.957945082788683e-14 -5.455155549335623e-10
1040 28.278112074278468 0.027178445295877082 0.001143284812709338 0.0027593963410039724 4.0023540037736893e-14 -4.4207575425857237e-10
1050 28.549841971765467 0.027167954226666086 0.0011541368302073237 0.0028524593415016897 4.04121180963557e-14 -4.3803431194755493e-10
1060 28.821568682976668 0.027163891788418198 0.001164951175751432 0.0028282379727373463 4.063416270128073e-14 -5.371596229851569e-10
1070 29.093301780162154 0.027169596159358003 0.0011757900991273898 0.002873092606432981 4.118927421359331e-14 -6.3310314594328e-10
1080 29.36504205665815 0.02717964628636518 0.00118669340468104 0.0029169067571749308 4.1522341120980855e-14 -6.232087181382018e-10
1090 29.63678483999345 0.027183406719799408 0.0011976244875188508 0.002902977200240353 4.191091917959966e-14 -5.182532927111572e-10
1100 29.90852002366449 0.027175942257505258 0.0012085205558102778 0.0029521281507811636 4.213296378452469e-14 -4.3069105137657476e-10
1110 30.180247879139465 0.02716630466323526 0.0012193517836295766 0.0030129894603979634 4.2799097599299785e-14 -4.538651899819448e-10
1120 30.451975251947765 0.027164180097074542 0.0012301577598723475 0.002984702187524002 4.318767565791859e-14 -5.624595060538251e-10
1130 30.723708685515504 0.02717172683085927 0.0012410041173539152 0.0030458711813975414 4.3520742565306136e-14 -6.400729085209028e-10
1140 30.99545032105116 0.027181350876456477 0.0012519096961652952 0.003064503544233377 4.4020342926387457e-14 -6.03711923234489e-10
1150 31.267190744583843 0.027182525312832446 0.0012628315051001595 0.003065869594619186 4.4353409833775004e-14 -4.924974189319392e-10
1160 31.538923584041253 0.02717341176170516 0.0012737040205940229 0.0031119194959945418 4.4797499043625066e-14 -4.254832371847206e-10
1170 31.8106494182722 0.02716474895150189 0.0012845171084718808 0.0031318572535382616 4.524158825347513e-14 -4.739338859511763e-10
1180 32.082376638549185 0.027165120759622595 0.001295320127388922 0.0031507695069427077 4.5630166312093934e-14 -5.855461106344245e-10
1190 32.35411146598874 0.02717390302973934 0.0013061726868004117 0.003177415095032443 4.6129766673175254e-14 -6.407704514557744e-10
1200 32.625851958505294 0.027182559582125173 0.001317079836897235 0.0031770092939442662 4.6407322429331543e-14 -5.806125216029079e-10
1210 32.89759070290007 0.02718111783309612 0.0013279859932046553 0.0032147551091380455 4.6906922790412864e-14 -4.696563621030642e-10
1220 33.169319581493426 0.027170781899674423 0.0013388363601811832 0.003246516714165981 4.718447854656915e-14 -4.2656696502383783e-10
1230 33.441044226697464 0.027163818209467144 0.0013496332595168815 0.003259701419671801 4.7684078907650473e-14 -4.969436199347976e-10
1240 33.71277100650136 0.0271662464135052 0.001360437158923173 0.003279462220770246 4.807265696626928e-14 -6.051030108835537e-10
1250 33.984506344607986 0.027176293493510802 0.0013712962414531753 0.0033279916098616358 4.8627768478581856e-14 -6.35264304953991e-10
1260 34.25624598751872 0.027183094512076605 0.001382201032210163 0.003356932487273978 4.8960835385969403e-14 -5.552864879064881e-10
1270 34.52798068127127 0.027179178097814713 0.0013930893308547925 0.0033721296129519684 4.929390229335695e-14 -4.509411342598635e-10
1280 34.79970711954897 0.027168495999247234 0.0014039159235197014 0.003458246385800945 4.979350265443827e-14 -4.3368366972558253e-10
1290 35.071428977540656 0.02716317895411103 0.0014147018772340406 0.0034389754824131202 4.9960036108132044e-14 -5.214518589066187e-10
1300 35.343156304758764 0.02716793942422541 0.001425506705071532 0.003475866989928744 5.040412531798211e-14 -6.200556014815395e-10
1310 35.61489101477853 0.027178242051433873 0.0014363732040337449 0.003526010105951216 5.079270337660091e-14 -6.239925364609489e-10
1320 35.88662886121773 0.027183256320705396 0.0014472711113668888 0.003516382248204164 5.1181281435219717e-14 -5.292160741596738e-10
1330 36.15835967501451 0.02717662411519069 0.0014581392275228693 0.0035588882981527625 5.156985949383852e-14 -4.372744623507444e-10
1340 36.43008208011084 0.02716644083332498 0.0014689442154799798 0.0036262179409883855 5.190292640122607e-14 -4.4622190491228064e-10
1350 36.701802939827544 0.02716305771660844 0.0014797199748907389 0.0035894819912192233 5.2458037913538647e-14 -5.459821282149252e-10
1360 36.97352894475415 0.027169815397605834 0.0014905308579485895 0.003657975574943517 5.2735593669694936e-14 -6.296262672228165e-10
